,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
1634,3506.0,CW,2016-11-26,0700,EA2EA,599,14,VP5CW,599,8,1,2016-11-26 07:00:00,7,80.0,5.0,2.0,multi,Turks & Caicos Islands,8,11,continentNA,21.77,71.75,VP5,1,1,276,,,,,93.0,,11,0,69,,,,,20.0,,345,,,,,113.0,,1,0,1.0,1612.0,,,,,580.0,,3,2.44
1635,7001.0,CW,2016-11-26,0700,EA2EA,599,14,RA0FF,599,19,0,2016-11-26 07:00:00,7,40.0,4.0,58.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,101,0,276,,,,111.0,,,1,1,70,,,,32.0,,,346,,,,143.0,,,1,0,1.0,1613.0,,,,838.0,,,1,2.44
1636,3575.0,CW,2016-11-26,0701,EA2EA,599,14,S52CO,599,15,1,2016-11-26 07:01:00,7,80.0,5.0,1.0,multi,Slovenia,15,28,continentEU,46.00,-14.00,S5,14,0,276,,,,,93.0,,148,0,70,,,,,20.0,,346,,,,,113.0,,1,0,1.0,1614.0,,,,,581.0,,1,2.52
1637,7001.0,CW,2016-11-26,0701,EA2EA,599,14,US1I,599,16,0,2016-11-26 07:01:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,62,0,276,,,,111.0,,,171,0,70,,,,32.0,,,346,,,,143.0,,,2,1,,,,,,,,,0,1.64
1638,7001.0,CW,2016-11-26,0702,EA2EA,599,14,HB9AUK,599,14,0,2016-11-26 07:02:00,7,40.0,4.0,58.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,4,0,276,,,,111.0,,,102,0,70,,,,32.0,,,346,,,,143.0,,,1,0,1.0,1615.0,,,,839.0,,,1,2.76
1639,3518.0,CW,2016-11-26,0702,EA2EA,599,14,T42CT,599,8,1,2016-11-26 07:02:00,7,80.0,5.0,1.0,multi,Cuba,8,11,continentNA,21.50,80.00,CM,1,1,277,,,,,94.0,,12,0,70,,,,,20.0,,347,,,,,114.0,,1,0,1.0,1616.0,,,,,582.0,,3,2.2
1640,7001.0,CW,2016-11-26,0702,EA2EA,599,14,OM0ATP,599,15,0,2016-11-26 07:02:00,7,40.0,4.0,58.0,running,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,17,0,277,,,,111.0,,,177,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1617.0,,,,840.0,,,1,2.84
1641,7001.0,CW,2016-11-26,0703,EA2EA,599,14,YT6W,599,15,0,2016-11-26 07:03:00,7,40.0,4.0,58.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,14,0,277,,,,111.0,,,178,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1618.0,,,,841.0,,,1,1.8
1642,7001.0,CW,2016-11-26,0703,EA2EA,599,14,UT3C,599,16,0,2016-11-26 07:03:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,63,0,277,,,,111.0,,,172,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1619.0,,,,842.0,,,1,1.72
1643,7001.0,CW,2016-11-26,0704,EA2EA,599,14,E77CFG,599,15,0,2016-11-26 07:04:00,7,40.0,4.0,58.0,running,Bosnia-Herzegovina,15,28,continentEU,44.32,-17.57,E7,5,0,277,,,,111.0,,,179,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1620.0,,,,843.0,,,1,2.84
1644,7001.0,CW,2016-11-26,0705,EA2EA,599,14,N4WW,599,5,0,2016-11-26 07:05:00,7,40.0,4.0,58.0,running,United States,5,8,continentNA,37.53,91.67,K,252,0,277,,,,111.0,,,175,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1621.0,,,,844.0,,,3,1.72
1645,7001.0,CW,2016-11-26,0705,EA2EA,599,14,UW1WU,599,16,0,2016-11-26 07:05:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,64,0,277,,,,111.0,,,173,0,70,,,,32.0,,,347,,,,143.0,,,1,0,1.0,1622.0,,,,845.0,,,1,2.44
1646,3502.0,CW,2016-11-26,0705,EA2EA,599,14,6Y9X,599,8,1,2016-11-26 07:05:00,7,80.0,5.0,1.0,multi,Jamaica,8,11,continentNA,18.20,77.47,6Y,2,0,277,,,,,94.0,,13,0,70,,,,,20.0,,347,,,,,114.0,,1,0,1.0,1623.0,,,,,583.0,,3,2.44
1647,14068.0,CW,2016-11-26,0705,EA2EA,599,14,3V8SS,599,33,0,2016-11-26 07:05:00,7,20.0,3.0,1.0,multi,Tunisia,33,37,continentAF,35.40,-9.32,3V,1,1,278,,,6.0,,,,1,1,71,,,6.0,,,,349,,,12.0,,,,1,0,1.0,1624.0,,,6.0,,,,3,2.36
1648,7062.0,CW,2016-11-26,0706,EA2EA,599,14,TI5W,599,7,0,2016-11-26 07:06:00,7,40.0,4.0,1.0,inband,Costa Rica,7,11,continentNA,10.00,84.00,TI,2,0,278,,,,111.0,,,4,0,71,,,,32.0,,,349,,,,143.0,,,1,0,1.0,1625.0,,,,846.0,,,3,1.32
1649,7072.0,CW,2016-11-26,0707,EA2EA,599,14,CT3KN,599,33,0,2016-11-26 07:07:00,7,40.0,4.0,1.0,inband,Madeira Islands,33,36,continentAF,32.75,16.95,CT3,2,0,278,,,,111.0,,,8,0,71,,,,32.0,,,349,,,,143.0,,,1,0,1.0,1626.0,,,,847.0,,,3,2.12
1650,3563.0,CW,2016-11-26,0708,EA2EA,599,14,HC2AO,599,10,1,2016-11-26 07:08:00,7,80.0,5.0,1.0,multi,Ecuador,10,12,continentSA,-1.40,78.40,HC,1,1,279,,,,,95.0,,1,1,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1627.0,,,,,584.0,,3,2.44
1651,7001.0,CW,2016-11-26,0708,EA2EA,599,14,OK1PFM,599,15,0,2016-11-26 07:08:00,7,40.0,4.0,58.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,24,0,279,,,,111.0,,,180,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1628.0,,,,848.0,,,1,3.16
1652,7001.0,CW,2016-11-26,0709,EA2EA,599,14,IK8SEU,599,15,0,2016-11-26 07:09:00,7,40.0,4.0,58.0,running,Italy,15,28,continentEU,42.82,-12.58,I,9,0,279,,,,111.0,,,181,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1629.0,,,,849.0,,,1,2.2
1653,7001.0,CW,2016-11-26,0709,EA2EA,599,14,SC6W,599,14,0,2016-11-26 07:09:00,7,40.0,4.0,58.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,13,0,279,,,,111.0,,,103,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1630.0,,,,850.0,,,1,1.8
1654,3552.0,CW,2016-11-26,0709,EA2EA,599,14,EF8U,599,33,1,2016-11-26 07:09:00,7,80.0,5.0,1.0,multi,Canary Islands,33,36,continentAF,28.10,15.40,EA8,6,0,279,,,,,95.0,,14,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1631.0,,,,,585.0,,3,1.64
1655,7001.0,CW,2016-11-26,0710,EA2EA,599,14,I2TFJ,599,15,0,2016-11-26 07:10:00,7,40.0,4.0,58.0,running,Italy,15,28,continentEU,42.82,-12.58,I,10,0,279,,,,111.0,,,182,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1632.0,,,,851.0,,,1,2.2
1656,7001.0,CW,2016-11-26,0710,EA2EA,599,14,PT4T,599,11,0,2016-11-26 07:10:00,7,40.0,4.0,58.0,running,Brazil,11,15,continentSA,-10.00,53.00,PY,10,0,279,,,,111.0,,,10,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1633.0,,,,852.0,,,3,1.48
1657,7001.0,CW,2016-11-26,0710,EA2EA,599,14,DL7YS,599,14,0,2016-11-26 07:10:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,46,0,279,,,,111.0,,,104,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1634.0,,,,853.0,,,1,2.36
1658,3511.0,CW,2016-11-26,0711,EA2EA,599,14,CO8ZZ,599,8,1,2016-11-26 07:11:00,7,80.0,5.0,1.0,multi,Cuba,8,11,continentNA,21.50,80.00,CM,2,0,279,,,,,95.0,,14,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1635.0,,,,,586.0,,3,2.84
1659,3519.0,CW,2016-11-26,0711,EA2EA,599,14,W2FU,599,5,1,2016-11-26 07:11:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,81,0,279,,,,,95.0,,75,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1636.0,,,,,587.0,,3,1.96
1660,7001.0,CW,2016-11-26,0711,EA2EA,599,14,YV5LAY,599,9,0,2016-11-26 07:11:00,7,40.0,4.0,58.0,running,Venezuela,9,12,continentSA,8.00,66.00,YV,2,0,279,,,,111.0,,,10,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1637.0,,,,854.0,,,3,2.92
1661,3522.0,CW,2016-11-26,0712,EA2EA,599,14,N1LN,599,5,1,2016-11-26 07:12:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,82,0,279,,,,,95.0,,76,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1638.0,,,,,588.0,,3,1.8
1662,7001.0,CW,2016-11-26,0712,EA2EA,599,14,DL3LAR,599,14,0,2016-11-26 07:12:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,47,0,279,,,,111.0,,,105,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1639.0,,,,855.0,,,1,2.6
1663,7001.0,CW,2016-11-26,0712,EA2EA,599,14,UR5E,599,16,0,2016-11-26 07:12:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,65,0,279,,,,111.0,,,174,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1640.0,,,,856.0,,,1,1.32
1664,7001.0,CW,2016-11-26,0712,EA2EA,599,14,DL6DH,599,14,0,2016-11-26 07:12:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,48,0,279,,,,111.0,,,106,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1641.0,,,,857.0,,,1,2.12
1665,3533.0,CW,2016-11-26,0713,EA2EA,599,14,ZF9CW,599,8,1,2016-11-26 07:13:00,7,80.0,5.0,1.0,multi,Cayman Islands,8,11,continentNA,19.32,81.22,ZF,2,0,279,,,,,95.0,,15,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1642.0,,,,,589.0,,3,2.76
1666,7001.0,CW,2016-11-26,0713,EA2EA,599,14,DL2NBY,599,14,0,2016-11-26 07:13:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,49,0,279,,,,111.0,,,107,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1643.0,,,,858.0,,,1,2.92
1667,3510.0,CW,2016-11-26,0713,EA2EA,599,14,N2NI,599,5,1,2016-11-26 07:13:00,7,80.0,5.0,2.0,multi,United States,5,8,continentNA,37.53,91.67,K,83,0,279,,,,,95.0,,77,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1644.0,,,,,590.0,,3,1.48
1668,3531.0,CW,2016-11-26,0713,EA2EA,599,14,K2LNS,599,5,1,2016-11-26 07:13:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,84,0,279,,,,,95.0,,78,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1645.0,,,,,591.0,,3,2.2
1669,7001.0,CW,2016-11-26,0713,EA2EA,599,14,DG5E,599,14,0,2016-11-26 07:13:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,50,0,279,,,,111.0,,,108,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1646.0,,,,859.0,,,1,1.4
1670,7001.0,CW,2016-11-26,0714,EA2EA,599,14,HB9AYZ,599,14,0,2016-11-26 07:14:00,7,40.0,4.0,58.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,5,0,279,,,,111.0,,,109,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1647.0,,,,860.0,,,1,3.08
1671,7001.0,CW,2016-11-26,0714,EA2EA,599,14,OH8NW,599,15,0,2016-11-26 07:14:00,7,40.0,4.0,58.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,5,0,279,,,,111.0,,,183,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1648.0,,,,861.0,,,1,2.36
1672,7001.0,CW,2016-11-26,0714,EA2EA,599,14,YO4ATW,599,20,0,2016-11-26 07:14:00,7,40.0,4.0,58.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,23,0,279,,,,111.0,,,54,0,72,,,,32.0,,,351,,,,143.0,,,2,1,,,,,,,,,0,2.68
1673,3534.0,CW,2016-11-26,0714,EA2EA,599,14,VE9HF,599,5,1,2016-11-26 07:14:00,7,80.0,5.0,1.0,multi,Canada,5,9,continentNA,44.35,78.75,VE,9,0,279,,,,,95.0,,79,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1649.0,,,,,592.0,,3,2.2
1674,7001.0,CW,2016-11-26,0714,EA2EA,599,14,OH6BM,599,15,0,2016-11-26 07:14:00,7,40.0,4.0,58.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,6,0,279,,,,111.0,,,184,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1650.0,,,,862.0,,,1,2.28
1675,3501.0,CW,2016-11-26,0715,EA2EA,599,14,KV2K,599,5,1,2016-11-26 07:15:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,85,0,279,,,,,95.0,,80,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1651.0,,,,,593.0,,3,2.04
1676,7001.0,CW,2016-11-26,0716,EA2EA,599,14,HA5BA,599,15,0,2016-11-26 07:16:00,7,40.0,4.0,58.0,running,Hungary,15,28,continentEU,47.12,-19.28,HA,21,0,279,,,,111.0,,,185,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1652.0,,,,863.0,,,1,1.88
1677,3508.0,CW,2016-11-26,0716,EA2EA,599,14,NR3X,599,5,1,2016-11-26 07:16:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,86,0,279,,,,,95.0,,81,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1653.0,,,,,594.0,,3,1.8
1678,7001.0,CW,2016-11-26,0716,EA2EA,599,14,UX1IB,599,16,0,2016-11-26 07:16:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,66,0,279,,,,111.0,,,175,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1654.0,,,,864.0,,,1,2.36
1679,3546.0,CW,2016-11-26,0716,EA2EA,599,14,W9RE,599,4,1,2016-11-26 07:16:00,7,80.0,5.0,2.0,multi,United States,5,8,continentNA,37.53,91.67,K,87,0,279,,,,,95.0,,15,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1655.0,,,,,595.0,,3,1.72
1680,7001.0,CW,2016-11-26,0717,EA2EA,599,14,PA0FAW,599,14,0,2016-11-26 07:17:00,7,40.0,4.0,58.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,4,0,279,,,,111.0,,,110,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1656.0,,,,865.0,,,1,2.92
1681,3551.0,CW,2016-11-26,0717,EA2EA,599,14,VO1MP,599,5,1,2016-11-26 07:17:00,7,80.0,5.0,1.0,multi,Canada,5,9,continentNA,44.35,78.75,VE,10,0,279,,,,,95.0,,82,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1657.0,,,,,596.0,,3,2.68
1682,3510.0,CW,2016-11-26,0717,EA2EA,599,14,N2NT,599,5,1,2016-11-26 07:17:00,7,80.0,5.0,2.0,multi,United States,5,8,continentNA,37.53,91.67,K,88,0,279,,,,,95.0,,83,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1658.0,,,,,597.0,,3,1.48
1683,3507.0,CW,2016-11-26,0718,EA2EA,599,14,N3AD,599,5,1,2016-11-26 07:18:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,89,0,279,,,,,95.0,,84,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1659.0,,,,,598.0,,3,1.56
1684,7001.0,CW,2016-11-26,0718,EA2EA,599,14,ON6KZ,599,14,0,2016-11-26 07:18:00,7,40.0,4.0,58.0,running,Belgium,14,27,continentEU,50.70,-4.85,ON,4,0,279,,,,111.0,,,111,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1660.0,,,,866.0,,,1,2.36
1685,3554.0,CW,2016-11-26,0718,EA2EA,599,14,PJ4Q,599,9,1,2016-11-26 07:18:00,7,80.0,5.0,1.0,multi,Bonaire,9,11,continentSA,12.20,68.25,PJ4,2,0,279,,,,,95.0,,10,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1661.0,,,,,599.0,,3,2.28
1686,3574.0,CW,2016-11-26,0719,EA2EA,599,14,K3CR,599,5,1,2016-11-26 07:19:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,90,0,279,,,,,95.0,,85,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1662.0,,,,,600.0,,3,1.96
1687,7001.0,CW,2016-11-26,0719,EA2EA,599,14,SP5DXU,599,15,0,2016-11-26 07:19:00,7,40.0,4.0,58.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,33,0,279,,,,111.0,,,186,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1663.0,,,,867.0,,,1,2.6
1688,3524.0,CW,2016-11-26,0719,EA2EA,599,14,N2MM,599,5,1,2016-11-26 07:19:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,91,0,279,,,,,95.0,,86,0,72,,,,,21.0,,351,,,,,116.0,,1,0,1.0,1664.0,,,,,601.0,,3,1.72
1689,7001.0,CW,2016-11-26,0720,EA2EA,599,14,RO4A,599,16,0,2016-11-26 07:20:00,7,40.0,4.0,58.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,102,0,279,,,,111.0,,,176,0,72,,,,32.0,,,351,,,,143.0,,,1,0,1.0,1665.0,,,,868.0,,,1,1.72
1690,3536.0,CW,2016-11-26,0720,EA2EA,599,14,ZM4T,599,32,1,2016-11-26 07:20:00,7,80.0,5.0,1.0,multi,New Zealand,32,60,continentOC,-41.83,-173.27,ZL,1,1,280,,,,,96.0,,1,1,73,,,,,22.0,,353,,,,,118.0,,1,0,1.0,1666.0,,,,,602.0,,3,1.64
1691,7001.0,CW,2016-11-26,0720,EA2EA,599,14,EA8PT,599,33,0,2016-11-26 07:20:00,7,40.0,4.0,58.0,running,Canary Islands,33,36,continentAF,28.10,15.40,EA8,4,0,280,,,,111.0,,,9,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1667.0,,,,869.0,,,3,1.88
1692,3546.0,CW,2016-11-26,0720,EA2EA,599,14,N0NI,599,4,1,2016-11-26 07:20:00,7,80.0,5.0,2.0,multi,United States,5,8,continentNA,37.53,91.67,K,92,0,280,,,,,96.0,,16,0,73,,,,,22.0,,353,,,,,118.0,,1,0,1.0,1668.0,,,,,603.0,,3,1.64
1693,7001.0,CW,2016-11-26,0720,EA2EA,599,14,IZ4DLR,599,15,0,2016-11-26 07:20:00,7,40.0,4.0,58.0,running,Italy,15,28,continentEU,42.82,-12.58,I,11,0,280,,,,111.0,,,187,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1669.0,,,,870.0,,,1,2.52
1694,3512.0,CW,2016-11-26,0721,EA2EA,599,14,K1AR,599,5,1,2016-11-26 07:21:00,7,80.0,5.0,1.0,multi,United States,5,8,continentNA,37.53,91.67,K,93,0,280,,,,,96.0,,87,0,73,,,,,22.0,,353,,,,,118.0,,1,0,1.0,1670.0,,,,,604.0,,3,1.88
1695,7001.0,CW,2016-11-26,0721,EA2EA,599,14,PA3DBS,599,14,0,2016-11-26 07:21:00,7,40.0,4.0,58.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,5,0,280,,,,111.0,,,112,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1671.0,,,,871.0,,,1,2.6
1696,7001.0,CW,2016-11-26,0721,EA2EA,599,14,EI5DI,599,14,0,2016-11-26 07:21:00,7,40.0,4.0,58.0,running,Ireland,14,27,continentEU,53.13,8.02,EI,2,0,280,,,,111.0,,,113,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1672.0,,,,872.0,,,1,1.4
1697,7001.0,CW,2016-11-26,0721,EA2EA,599,14,G2F,599,14,0,2016-11-26 07:21:00,7,40.0,4.0,58.0,running,England,14,27,continentEU,52.77,1.47,G,6,0,280,,,,111.0,,,114,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1673.0,,,,873.0,,,1,1.56
1698,7001.0,CW,2016-11-26,0721,EA2EA,599,14,DL5KUD,599,14,0,2016-11-26 07:21:00,7,40.0,4.0,58.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,51,0,280,,,,111.0,,,115,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1674.0,,,,874.0,,,1,2.52
1699,7001.0,CW,2016-11-26,0722,EA2EA,599,14,I2VXJ,599,15,0,2016-11-26 07:22:00,7,40.0,4.0,58.0,running,Italy,15,28,continentEU,42.82,-12.58,I,12,0,280,,,,111.0,,,188,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1675.0,,,,875.0,,,1,2.52
1700,7001.0,CW,2016-11-26,0722,EA2EA,599,14,SP8EEX,599,15,0,2016-11-26 07:22:00,7,40.0,4.0,58.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,34,0,280,,,,111.0,,,189,0,73,,,,32.0,,,353,,,,143.0,,,1,0,1.0,1676.0,,,,876.0,,,1,2.36
1701,14025.0,CW,2016-11-26,0722,EA2EA,599,14,HB0/DK4YJ,599,14,0,2016-11-26 07:22:00,7,20.0,3.0,1.0,multi,Liechtenstein,14,28,continentEU,47.13,-9.57,HB0,1,1,281,,,7.0,,,,1,1,74,,,7.0,,,,355,,,14.0,,,,1,0,1.0,1677.0,,,7.0,,,,1,5.0
1702,7001.0,CW,2016-11-26,0722,EA2EA,599,14,GM0FGI,599,14,0,2016-11-26 07:22:00,7,40.0,4.0,58.0,running,Scotland,14,27,continentEU,56.82,4.18,GM,2,0,281,,,,111.0,,,116,0,74,,,,32.0,,,355,,,,143.0,,,1,0,1.0,1678.0,,,,877.0,,,1,2.84
1703,7001.0,CW,2016-11-26,0723,EA2EA,599,14,PA3BUD,599,14,0,2016-11-26 07:23:00,7,40.0,4.0,58.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,6,0,281,,,,111.0,,,117,0,74,,,,32.0,,,355,,,,143.0,,,2,1,,,,,,,,,0,2.68
1704,7001.0,CW,2016-11-26,0723,EA2EA,599,14,HB9DDE,599,14,0,2016-11-26 07:23:00,7,40.0,4.0,58.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,6,0,281,,,,111.0,,,118,0,74,,,,32.0,,,355,,,,143.0,,,1,0,1.0,1679.0,,,,878.0,,,1,2.52
1705,3504.0,CW,2016-11-26,0724,EA2EA,599,14,ON4IA,599,14,1,2016-11-26 07:24:00,7,80.0,5.0,1.0,multi,Belgium,14,27,continentEU,50.70,-4.85,ON,7,0,281,,,,,96.0,,122,0,74,,,,,22.0,,355,,,,,118.0,,1,0,1.0,1680.0,,,,,605.0,,1,1.88
1706,14065.0,CW,2016-11-26,0724,EA2EA,599,14,8Q7DV,599,22,0,2016-11-26 07:24:00,7,20.0,3.0,1.0,multi,Maldives,22,41,continentAS,4.15,-73.45,8Q,1,1,282,,,8.0,,,,1,1,75,,,8.0,,,,357,,,16.0,,,,1,0,1.0,1681.0,,,8.0,,,,3,2.76
1707,7033.0,CW,2016-11-26,0724,EA2EA,599,14,9H6A,599,15,0,2016-11-26 07:24:00,7,40.0,4.0,1.0,inband,Malta,15,28,continentEU,35.88,-14.42,9H,1,1,283,,,,112.0,,,190,0,75,,,,32.0,,,358,,,,144.0,,,1,0,1.0,1682.0,,,,879.0,,,1,1.96
1708,7001.0,CW,2016-11-26,0725,EA2EA,599,14,UT8IM,599,16,0,2016-11-26 07:25:00,7,40.0,4.0,58.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,67,0,283,,,,112.0,,,177,0,75,,,,32.0,,,358,,,,144.0,,,1,0,1.0,1683.0,,,,880.0,,,1,1.88
1709,7001.0,CW,2016-11-26,0725,EA2EA,599,14,OZ0B,599,14,0,2016-11-26 07:25:00,7,40.0,4.0,58.0,running,Denmark,14,18,continentEU,56.00,-10.00,OZ,4,0,283,,,,112.0,,,119,0,75,,,,32.0,,,358,,,,144.0,,,1,0,1.0,1684.0,,,,881.0,,,1,2.36
1710,7001.0,CW,2016-11-26,0725,EA2EA,599,14,SP5PMU,599,15,0,2016-11-26 07:25:00,7,40.0,4.0,58.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,35,0,283,,,,112.0,,,191,0,75,,,,32.0,,,358,,,,144.0,,,1,0,1.0,1685.0,,,,882.0,,,1,2.6
1711,3547.0,CW,2016-11-26,0726,EA2EA,599,14,EF8O,599,33,1,2016-11-26 07:26:00,7,80.0,5.0,11.0,multi,Canary Islands,33,36,continentAF,28.10,15.40,EA8,7,0,283,,,,,96.0,,15,0,75,,,,,22.0,,358,,,,,118.0,,1,0,1.0,1686.0,,,,,606.0,,3,1.8
1712,3547.0,CW,2016-11-26,0726,EA2EA,599,14,DH0JAE,599,14,1,2016-11-26 07:26:00,7,80.0,5.0,11.0,multi,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,54,0,283,,,,,96.0,,123,0,75,,,,,22.0,,358,,,,,118.0,,1,0,1.0,1687.0,,,,,607.0,,1,2.68
1713,3547.0,CW,2016-11-26,0727,EA2EA,599,14,YT6M,599,15,1,2016-11-26 07:27:00,7,80.0,5.0,11.0,multi,Serbia,15,28,continentEU,44.00,-21.00,YU,11,0,283,,,,,96.0,,149,0,75,,,,,22.0,,358,,,,,118.0,,1,0,1.0,1688.0,,,,,608.0,,1,1.72
